Tppt,Vendor_ID,Vendor_Name,Route,Shipping_Type,Shipping_Type_Name,Kapasitas,OA,Source,Destination
3081,20011912,PT ELVIANA JAVA TRANSPORTINDO,R00172,MI,Truck 45 M3,45,"2,500,000",DC GRESIK,TM SEMARANG-7111
3081,20014995,PT SINAR AJI CEPAT,R00172,MI,Truck 45 M3,45,"2,600,000",DC GRESIK,TM SEMARANG-7111
3081,20010890,PT Hiba Logistik,R00172,MI,Truck 45 M3,45,"2,750,000",DC GRESIK,TM SEMARANG-7111
3081,20012861,PT Surya Sarana Saputra,R00172,MI,Truck 45 M3,45,"2,750,000",DC GRESIK,TM SEMARANG-7111
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00172,MI,Truck 45 M3,45,"2,950,000",DC GRESIK,TM SEMARANG-7111
3081,20011106,PT Abdi Prima Sentosa,R00172,MI,Truck 45 M3,45,"2,975,000",DC GRESIK,TM SEMARANG-7111
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00172,MI,Truck 45 M3,45,"3,550,000",DC GRESIK,TM SEMARANG-7111
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00172,MI,Truck 45 M3,45,"3,731,464",DC GRESIK,TM SEMARANG-7111
3081,20009128,PT Sinar Guna Lestari,R00172,MJ,Truck 50 M3,50,"2,450,000",DC GRESIK,TM SEMARANG-7111
3081,20005688,"Sumber Hidup Baru, UD",R00172,MJ,Truck 50 M3,50,"2,500,000",DC GRESIK,TM SEMARANG-7111
3081,20009966,Deli Jaya,R00172,MJ,Truck 50 M3,50,"2,500,000",DC GRESIK,TM SEMARANG-7111
3081,20009128,PT Sinar Guna Lestari,R00172,MK,Truck 55 M3,55,"2,650,000",DC GRESIK,TM SEMARANG-7111
3081,20009966,Deli Jaya,R00172,MK,Truck 55 M3,55,"2,700,000",DC GRESIK,TM SEMARANG-7111
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00175,MI,Truck 45 M3,45,"6,200,000",DC GRESIK,TM SERANG-7105
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00176,M4,Truck 20 M3,20,"900,000",DC GRESIK,TM SIDOARJO-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00176,M4,Truck 20 M3,20,"1,100,000",DC GRESIK,TM SIDOARJO-7113
3081,20000939,Box Garuda,R00176,MC,Truck 15 M3,15,"93,000",DC GRESIK,TM SIDOARJO-7113
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00176,MC,Truck 15 M3,15,"700,000",DC GRESIK,TM SIDOARJO-7113
3081,20014986,PT RESTU IBU LANGGENG ABADI,R00176,ME,Truck 25 M3,25,"713,561",DC GRESIK,TM SIDOARJO-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00176,ME,Truck 25 M3,25,"1,100,000",DC GRESIK,TM SIDOARJO-7113
3081,20005688,"Sumber Hidup Baru, UD",R00176,MF,Truck 30 M3,30,"512,000",DC GRESIK,TM SIDOARJO-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00176,MF,Truck 30 M3,30,"1,800,000",DC GRESIK,TM SIDOARJO-7113
3081,20011106,PT Abdi Prima Sentosa,R00176,MH,Truck 40 M3,40,"800,000",DC GRESIK,TM SIDOARJO-7113
3081,20000721,CV BAROKAH JAYA,R00176,MI,Truck 45 M3,45,"804,264",DC GRESIK,TM SIDOARJO-7113
3081,20001540,"Dua Putra, UD",R00176,MI,Truck 45 M3,45,"804,264",DC GRESIK,TM SIDOARJO-7113
3081,20011106,PT Abdi Prima Sentosa,R00176,MI,Truck 45 M3,45,"900,000",DC GRESIK,TM SIDOARJO-7113
3081,20012860,PT Citra Karya Putra Transportasi,R00176,MI,Truck 45 M3,45,"1,000,000",DC GRESIK,TM SIDOARJO-7113
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00176,MI,Truck 45 M3,45,"1,100,000",DC GRESIK,TM SIDOARJO-7113
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00176,MI,Truck 45 M3,45,"1,100,000",DC GRESIK,TM SIDOARJO-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00176,MI,Truck 45 M3,45,"1,920,000",DC GRESIK,TM SIDOARJO-7113
3081,20013195,PT Mentari Mega Makmur,R00176,MJ,Truck 50 M3,50,"804,260",DC GRESIK,TM SIDOARJO-7113
3081,20013636,PT DUTA JAYA EKSPRESS,R00177,MH,Truck 40 M3,40,"5,000,000",DC GRESIK,TM SINGARAJA-7120
3081,20000721,CV BAROKAH JAYA,R00177,MI,Truck 45 M3,45,"4,700,000",DC GRESIK,TM SINGARAJA-7120
3081,20001540,"Dua Putra, UD",R00177,MI,Truck 45 M3,45,"4,700,000",DC GRESIK,TM SINGARAJA-7120
3081,20012861,PT Surya Sarana Saputra,R00177,MI,Truck 45 M3,45,"4,900,000",DC GRESIK,TM SINGARAJA-7120
3081,20006135,CV TIGA SAUDARA,R00177,MI,Truck 45 M3,45,"5,100,000",DC GRESIK,TM SINGARAJA-7120
3081,20014588,"Seino Indomobil Logistics, PT",R00177,MI,Truck 45 M3,45,"5,304,000",DC GRESIK,TM SINGARAJA-7120
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00177,MI,Truck 45 M3,45,"5,900,000",DC GRESIK,TM SINGARAJA-7120
3081,20012874,PT Sukses Lintas Pulau,R00177,MJ,Truck 50 M3,50,"5,704,000",DC GRESIK,TM SINGARAJA-7120
3081,20014581,"Karya Mandiri Sukses Makmur, CV",R00177,MJ,Truck 50 M3,50,"5,800,000",DC GRESIK,TM SINGARAJA-7120
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00179,M4,Truck 20 M3,20,"2,000,000",DC GRESIK,TM SOLO-7112
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00179,ME,Truck 25 M3,25,"2,000,000",DC GRESIK,TM SOLO-7112
3081,20014986,PT RESTU IBU LANGGENG ABADI,R00179,ME,Truck 25 M3,25,"2,140,683",DC GRESIK,TM SOLO-7112
3081,20012576,"Setia Jaya, PA",R00179,MF,Truck 30 M3,30,"1,225,000",DC GRESIK,TM SOLO-7112
3081,20005688,"Sumber Hidup Baru, UD",R00179,MF,Truck 30 M3,30,"1,281,998",DC GRESIK,TM SOLO-7112
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00179,MF,Truck 30 M3,30,"2,600,000",DC GRESIK,TM SOLO-7112
3081,20005688,"Sumber Hidup Baru, UD",R00179,MH,Truck 40 M3,40,"1,586,210",DC GRESIK,TM SOLO-7112
3081,20005688,"Sumber Hidup Baru, UD",R00179,MI,Truck 45 M3,45,"1,784,000",DC GRESIK,TM SOLO-7112
3081,20001540,"Dua Putra, UD",R00179,MI,Truck 45 M3,45,"2,050,000",DC GRESIK,TM SOLO-7112
3081,20011912,PT ELVIANA JAVA TRANSPORTINDO,R00179,MI,Truck 45 M3,45,"2,100,000",DC GRESIK,TM SOLO-7112
3081,20000721,CV BAROKAH JAYA,R00179,MI,Truck 45 M3,45,"2,120,400",DC GRESIK,TM SOLO-7112
3081,20011106,PT Abdi Prima Sentosa,R00179,MI,Truck 45 M3,45,"2,420,000",DC GRESIK,TM SOLO-7112
3081,20012861,PT Surya Sarana Saputra,R00179,MI,Truck 45 M3,45,"2,500,000",DC GRESIK,TM SOLO-7112
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00179,MI,Truck 45 M3,45,"2,950,000",DC GRESIK,TM SOLO-7112
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00179,MI,Truck 45 M3,45,"3,060,000",DC GRESIK,TM SOLO-7112
3081,20005688,"Sumber Hidup Baru, UD",R00179,MJ,Truck 50 M3,50,"2,000,000",DC GRESIK,TM SOLO-7112
3081,20004683,CV RAJAWALI TRANS NUSANTARA,R00180,MH,Truck 40 M3,40,"17,450,000",DC GRESIK,TM SOLOK-7102
3081,20010147,PT JAYA PRATAMA PERKASA,R00180,MI,Truck 45 M3,45,"20,000,000",DC GRESIK,TM SOLOK-7102
3081,20046073,"Bintang Remaja Transindo, CV",R00180,MI,Truck 45 M3,45,"20,120,000",DC GRESIK,TM SOLOK-7102
3081,20004683,CV RAJAWALI TRANS NUSANTARA,R00180,MI,Truck 45 M3,45,"20,284,000",DC GRESIK,TM SOLOK-7102
3081,20012874,PT Sukses Lintas Pulau,R00180,MJ,Truck 50 M3,50,"19,100,000",DC GRESIK,TM SOLOK-7102
3081,20002883,"Karya Total Mandiri, PT",R00181,M4,Truck 20 M3,20,"2,000,000",DC GRESIK,TM SUBANG -7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00181,M4,Truck 20 M3,20,"2,800,000",DC GRESIK,TM SUBANG -7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00181,ME,Truck 25 M3,25,"3,000,000",DC GRESIK,TM SUBANG -7108
3081,20012860,PT Citra Karya Putra Transportasi,R00181,MF,Truck 30 M3,30,"3,500,000",DC GRESIK,TM SUBANG -7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00181,MF,Truck 30 M3,30,"4,450,000",DC GRESIK,TM SUBANG -7108
3081,20045876,PT Serasi Logistic Indonesia,R00181,MH,Truck 40 M3,40,"3,250,000",DC GRESIK,TM SUBANG -7108
3081,20010890,PT Hiba Logistik,R00181,MH,Truck 40 M3,40,"4,050,000",DC GRESIK,TM SUBANG -7108
3081,20014588,"Seino Indomobil Logistics, PT",R00181,MI,Truck 45 M3,45,"3,600,000",DC GRESIK,TM SUBANG -7108
3081,20010890,PT Hiba Logistik,R00181,MI,Truck 45 M3,45,"4,000,000",DC GRESIK,TM SUBANG -7108
3081,20012860,PT Citra Karya Putra Transportasi,R00181,MI,Truck 45 M3,45,"4,000,000",DC GRESIK,TM SUBANG -7108
3081,20004683,CV RAJAWALI TRANS NUSANTARA,R00181,MI,Truck 45 M3,45,"4,100,000",DC GRESIK,TM SUBANG -7108
3081,20046073,"Bintang Remaja Transindo, CV",R00181,MI,Truck 45 M3,45,"4,100,000",DC GRESIK,TM SUBANG -7108
3081,20005736,PT Bintang Baru Raya,R00181,MI,Truck 45 M3,45,"4,200,000",DC GRESIK,TM SUBANG -7108
3081,20012861,PT Surya Sarana Saputra,R00181,MI,Truck 45 M3,45,"4,300,000",DC GRESIK,TM SUBANG -7108
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00181,MI,Truck 45 M3,45,"5,000,000",DC GRESIK,TM SUBANG -7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00181,MI,Truck 45 M3,45,"5,400,000",DC GRESIK,TM SUBANG -7108
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00181,MI,Truck 45 M3,45,"5,550,000",DC GRESIK,TM SUBANG -7108
3081,20002883,"Karya Total Mandiri, PT",R00182,M4,Truck 20 M3,20,"2,000,000",DC GRESIK,TM SUKABUMI-7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00182,M4,Truck 20 M3,20,"3,450,000",DC GRESIK,TM SUKABUMI-7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00182,ME,Truck 25 M3,25,"3,700,000",DC GRESIK,TM SUKABUMI-7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00182,MF,Truck 30 M3,30,"5,450,000",DC GRESIK,TM SUKABUMI-7108
3081,20012860,PT Citra Karya Putra Transportasi,R00182,MG,Truck 35 M3,35,"3,441,000",DC GRESIK,TM SUKABUMI-7108
3081,20045876,PT Serasi Logistic Indonesia,R00182,MH,Truck 40 M3,40,"3,650,000",DC GRESIK,TM SUKABUMI-7108
3081,20010890,PT Hiba Logistik,R00182,MH,Truck 40 M3,40,"4,250,000",DC GRESIK,TM SUKABUMI-7108
3081,20014588,"Seino Indomobil Logistics, PT",R00182,MI,Truck 45 M3,45,"4,000,000",DC GRESIK,TM SUKABUMI-7108
3081,20010890,PT Hiba Logistik,R00182,MI,Truck 45 M3,45,"4,400,000",DC GRESIK,TM SUKABUMI-7108
3081,20012860,PT Citra Karya Putra Transportasi,R00182,MI,Truck 45 M3,45,"4,500,000",DC GRESIK,TM SUKABUMI-7108
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00182,MI,Truck 45 M3,45,"5,500,000",DC GRESIK,TM SUKABUMI-7108
3081,20012861,PT Surya Sarana Saputra,R00182,MI,Truck 45 M3,45,"6,000,000",DC GRESIK,TM SUKABUMI-7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00182,MI,Truck 45 M3,45,"6,600,000",DC GRESIK,TM SUKABUMI-7108
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00182,MI,Truck 45 M3,45,"7,200,000",DC GRESIK,TM SUKABUMI-7108
3081,20000721,CV BAROKAH JAYA,R00183,MI,Truck 45 M3,45,"13,900,000",DC GRESIK,TM SUMBAWA-7120
3081,20006135,CV TIGA SAUDARA,R00183,MI,Truck 45 M3,45,"14,160,000",DC GRESIK,TM SUMBAWA-7120
3081,20012874,PT Sukses Lintas Pulau,R00183,MJ,Truck 50 M3,50,"16,954,000",DC GRESIK,TM SUMBAWA-7120
3081,20009012,PT Lombok Ekspres Persada,R00183,MJ,Truck 50 M3,50,"17,500,000",DC GRESIK,TM SUMBAWA-7120
3081,20002883,"Karya Total Mandiri, PT",R00186,M4,Truck 20 M3,20,"2,000,000",DC GRESIK,TM SUMEDANG-7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00186,M4,Truck 20 M3,20,"2,800,000",DC GRESIK,TM SUMEDANG-7108
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00186,M4,Truck 20 M3,20,"4,000,000",DC GRESIK,TM SUMEDANG-7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00186,MF,Truck 30 M3,30,"4,450,000",DC GRESIK,TM SUMEDANG-7108
3081,20045876,PT Serasi Logistic Indonesia,R00186,MH,Truck 40 M3,40,"3,000,000",DC GRESIK,TM SUMEDANG-7108
3081,20010890,PT Hiba Logistik,R00186,MH,Truck 40 M3,40,"4,050,000",DC GRESIK,TM SUMEDANG-7108
3081,20014588,"Seino Indomobil Logistics, PT",R00186,MI,Truck 45 M3,45,"3,350,000",DC GRESIK,TM SUMEDANG-7108
3081,20012860,PT Citra Karya Putra Transportasi,R00186,MI,Truck 45 M3,45,"3,750,000",DC GRESIK,TM SUMEDANG-7108
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00186,MI,Truck 45 M3,45,"5,350,000",DC GRESIK,TM SUMEDANG-7108
3081,20002883,"Karya Total Mandiri, PT",R00189,M4,Truck 20 M3,20,"2,000,000",DC GRESIK,TM TANGERANG-7105
3081,20014934,PT CITRA NIAGA LOGISTIK,R00189,M4,Truck 20 M3,20,"2,300,000",DC GRESIK,TM TANGERANG-7105
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00189,M4,Truck 20 M3,20,"3,300,000",DC GRESIK,TM TANGERANG-7105
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00189,M4,Truck 20 M3,20,"3,600,000",DC GRESIK,TM TANGERANG-7105
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00189,MC,Truck 15 M3,15,"3,200,000",DC GRESIK,TM TANGERANG-7105
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00189,ME,Truck 25 M3,25,"3,550,000",DC GRESIK,TM TANGERANG-7105
3081,20012860,PT Citra Karya Putra Transportasi,R00189,MF,Truck 30 M3,30,"3,300,000",DC GRESIK,TM TANGERANG-7105
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00189,MF,Truck 30 M3,30,"5,250,000",DC GRESIK,TM TANGERANG-7105
3081,20045876,PT Serasi Logistic Indonesia,R00189,MH,Truck 40 M3,40,"3,550,000",DC GRESIK,TM TANGERANG-7105
3081,20010890,PT Hiba Logistik,R00189,MH,Truck 40 M3,40,"4,250,000",DC GRESIK,TM TANGERANG-7105
3081,20014588,"Seino Indomobil Logistics, PT",R00189,MI,Truck 45 M3,45,"3,900,000",DC GRESIK,TM TANGERANG-7105
3081,20004683,CV RAJAWALI TRANS NUSANTARA,R00189,MI,Truck 45 M3,45,"4,300,000",DC GRESIK,TM TANGERANG-7105
3081,20012522,PT Krisela Sejahtera Abadi,R00189,MI,Truck 45 M3,45,"4,400,000",DC GRESIK,TM TANGERANG-7105
3081,20012860,PT Citra Karya Putra Transportasi,R00189,MI,Truck 45 M3,45,"4,400,000",DC GRESIK,TM TANGERANG-7105
3081,20046073,"Bintang Remaja Transindo, CV",R00189,MI,Truck 45 M3,45,"4,400,000",DC GRESIK,TM TANGERANG-7105
3081,20003932,"Mustika Candra, -",R00189,MI,Truck 45 M3,45,"4,500,000",DC GRESIK,TM TANGERANG-7105
3081,20012619,PT Cahaya Makmur Putera,R00189,MI,Truck 45 M3,45,"4,574,500",DC GRESIK,TM TANGERANG-7105
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00189,MI,Truck 45 M3,45,"4,700,000",DC GRESIK,TM TANGERANG-7105
3081,20012861,PT Surya Sarana Saputra,R00189,MI,Truck 45 M3,45,"4,900,000",DC GRESIK,TM TANGERANG-7105
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00189,MI,Truck 45 M3,45,"5,550,000",DC GRESIK,TM TANGERANG-7105
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00189,MI,Truck 45 M3,45,"6,300,000",DC GRESIK,TM TANGERANG-7105
3081,20002883,"Karya Total Mandiri, PT",R00190,M4,Truck 20 M3,20,"2,000,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00190,M4,Truck 20 M3,20,"3,020,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00190,ME,Truck 25 M3,25,"3,000,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20012860,PT Citra Karya Putra Transportasi,R00190,MF,Truck 30 M3,30,"3,441,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20010971,PT JAWA TRANS INDAH TRANSPORT,R00190,MF,Truck 30 M3,30,"4,250,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00190,MF,Truck 30 M3,30,"4,500,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20005736,PT Bintang Baru Raya,R00190,MG,Truck 35 M3,35,"3,300,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20045876,PT Serasi Logistic Indonesia,R00190,MH,Truck 40 M3,40,"3,650,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20010890,PT Hiba Logistik,R00190,MH,Truck 40 M3,40,"4,350,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20014588,"Seino Indomobil Logistics, PT",R00190,MI,Truck 45 M3,45,"4,000,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20010890,PT Hiba Logistik,R00190,MI,Truck 45 M3,45,"4,400,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20012860,PT Citra Karya Putra Transportasi,R00190,MI,Truck 45 M3,45,"4,400,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20004683,CV RAJAWALI TRANS NUSANTARA,R00190,MI,Truck 45 M3,45,"4,500,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20005736,PT Bintang Baru Raya,R00190,MI,Truck 45 M3,45,"4,500,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20012861,PT Surya Sarana Saputra,R00190,MI,Truck 45 M3,45,"4,650,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00190,MI,Truck 45 M3,45,"5,450,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00190,MI,Truck 45 M3,45,"5,900,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00190,MI,Truck 45 M3,45,"6,200,000",DC GRESIK,TM TASIKMALAYA-7110
3081,20005055,PT Sarijasa Transutama,R00191,C1,Container 20 FT,29,"18,250,000",DC GRESIK,TM TEBING TINGGI-7101
3081,20005055,PT Sarijasa Transutama,R00191,C3,Container 40 FT HC,69,"31,200,000",DC GRESIK,TM TEBING TINGGI-7101
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00192,M4,Truck 20 M3,20,"2,300,000",DC GRESIK,TM TEGAL-7111
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00192,ME,Truck 25 M3,25,"2,450,000",DC GRESIK,TM TEGAL-7111
3081,20014986,PT RESTU IBU LANGGENG ABADI,R00192,ME,Truck 25 M3,25,"3,567,806",DC GRESIK,TM TEGAL-7111
3081,20012576,"Setia Jaya, PA",R00192,MF,Truck 30 M3,30,"2,500,000",DC GRESIK,TM TEGAL-7111
3081,20012860,PT Citra Karya Putra Transportasi,R00192,MF,Truck 30 M3,30,"3,400,000",DC GRESIK,TM TEGAL-7111
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00192,MF,Truck 30 M3,30,"3,800,000",DC GRESIK,TM TEGAL-7111
3081,20014588,"Seino Indomobil Logistics, PT",R00192,MI,Truck 45 M3,45,"3,600,000",DC GRESIK,TM TEGAL-7111
3081,20012860,PT Citra Karya Putra Transportasi,R00192,MI,Truck 45 M3,45,"4,000,000",DC GRESIK,TM TEGAL-7111
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00192,MI,Truck 45 M3,45,"4,100,000",DC GRESIK,TM TEGAL-7111
3081,20012861,PT Surya Sarana Saputra,R00192,MI,Truck 45 M3,45,"4,100,000",DC GRESIK,TM TEGAL-7111
3081,20012619,PT Cahaya Makmur Putera,R00192,MI,Truck 45 M3,45,"4,231,500",DC GRESIK,TM TEGAL-7111
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00192,MI,Truck 45 M3,45,"4,900,000",DC GRESIK,TM TEGAL-7111
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00192,MI,Truck 45 M3,45,"5,437,277",DC GRESIK,TM TEGAL-7111
3081,20014986,PT RESTU IBU LANGGENG ABADI,R00195,ME,Truck 25 M3,25,"1,070,342",DC GRESIK,TM TUBAN-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00195,ME,Truck 25 M3,25,"1,400,000",DC GRESIK,TM TUBAN-7113
3081,20012860,PT Citra Karya Putra Transportasi,R00195,MF,Truck 30 M3,30,"975,000",DC GRESIK,TM TUBAN-7113
3081,20002280,Himalaya,R00195,MF,Truck 30 M3,30,"1,155,060",DC GRESIK,TM TUBAN-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00195,MF,Truck 30 M3,30,"2,300,000",DC GRESIK,TM TUBAN-7113
3081,20012861,PT Surya Sarana Saputra,R00195,MG,Truck 35 M3,35,"1,194,120",DC GRESIK,TM TUBAN-7113
3081,20045876,PT Serasi Logistic Indonesia,R00195,MH,Truck 40 M3,40,"1,200,000",DC GRESIK,TM TUBAN-7113
3081,20001540,"Dua Putra, UD",R00195,MI,Truck 45 M3,45,"1,500,000",DC GRESIK,TM TUBAN-7113
3081,20011106,PT Abdi Prima Sentosa,R00195,MI,Truck 45 M3,45,"1,500,000",DC GRESIK,TM TUBAN-7113
3081,20000721,CV BAROKAH JAYA,R00195,MI,Truck 45 M3,45,"1,558,262",DC GRESIK,TM TUBAN-7113
3081,20012861,PT Surya Sarana Saputra,R00195,MI,Truck 45 M3,45,"1,650,000",DC GRESIK,TM TUBAN-7113
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00195,MI,Truck 45 M3,45,"2,000,000",DC GRESIK,TM TUBAN-7113
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00195,MI,Truck 45 M3,45,"2,400,000",DC GRESIK,TM TUBAN-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00195,MI,Truck 45 M3,45,"2,580,000",DC GRESIK,TM TUBAN-7113
3081,20010971,PT JAWA TRANS INDAH TRANSPORT,R00195,MI,Truck 45 M3,45,"2,700,000",DC GRESIK,TM TUBAN-7113
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00199,ME,Truck 25 M3,25,"1,950,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20014986,PT RESTU IBU LANGGENG ABADI,R00199,ME,Truck 25 M3,25,"2,344,558",DC GRESIK,TM YOGYAKARTA-7112
3081,20005688,"Sumber Hidup Baru, UD",R00199,MF,Truck 30 M3,30,"1,472,909",DC GRESIK,TM YOGYAKARTA-7112
3081,20012576,"Setia Jaya, PA",R00199,MF,Truck 30 M3,30,"1,487,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00199,MF,Truck 30 M3,30,"2,900,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20011982,PT Pos Logistik Indonesia,R00199,MG,Truck 35 M3,35,"3,700,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20005688,"Sumber Hidup Baru, UD",R00199,MH,Truck 40 M3,40,"1,963,879",DC GRESIK,TM YOGYAKARTA-7112
3081,20011106,PT Abdi Prima Sentosa,R00199,MH,Truck 40 M3,40,"2,399,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20014588,"Seino Indomobil Logistics, PT",R00199,MI,Truck 45 M3,45,"2,299,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20000721,CV BAROKAH JAYA,R00199,MI,Truck 45 M3,45,"2,550,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20004205,"Panthera Biru Indonesia, PT",R00199,MI,Truck 45 M3,45,"2,699,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20005688,"Sumber Hidup Baru, UD",R00199,MI,Truck 45 M3,45,"2,699,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20011106,PT Abdi Prima Sentosa,R00199,MI,Truck 45 M3,45,"2,699,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20011912,PT ELVIANA JAVA TRANSPORTINDO,R00199,MI,Truck 45 M3,45,"2,700,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20001540,"Dua Putra, UD",R00199,MI,Truck 45 M3,45,"2,750,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20012861,PT Surya Sarana Saputra,R00199,MI,Truck 45 M3,45,"2,800,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20010271,PT HANA JAYA PUTRA TRANSPORT,R00199,MI,Truck 45 M3,45,"2,950,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20015058,PT JEJE HARAPAN TRANSINDO,R00199,MI,Truck 45 M3,45,"3,400,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00199,MI,Truck 45 M3,45,"5,224,050",DC GRESIK,TM YOGYAKARTA-7112
3081,20005688,"Sumber Hidup Baru, UD",R00199,MJ,Truck 50 M3,50,"2,999,000",DC GRESIK,TM YOGYAKARTA-7112
3081,20014986,PT RESTU IBU LANGGENG ABADI,R00413,ME,Truck 25 M3,25,"2,140,683",PKG 39 SOLO,DC GRESIK
3081,20012576,"Setia Jaya, PA",R00413,MF,Truck 30 M3,30,"1,225,000",PKG 39 SOLO,DC GRESIK
3081,20005688,"Sumber Hidup Baru, UD",R00413,MF,Truck 30 M3,30,"1,225,348",PKG 39 SOLO,DC GRESIK
3081,20045876,PT Serasi Logistic Indonesia,R00413,MF,Truck 30 M3,30,"1,500,000",PKG 39 SOLO,DC GRESIK
3081,20005688,"Sumber Hidup Baru, UD",R00413,MH,Truck 40 M3,40,"1,586,210",PKG 39 SOLO,DC GRESIK
3081,20011912,PT ELVIANA JAVA TRANSPORTINDO,R00413,MH,Truck 40 M3,40,"1,600,000",PKG 39 SOLO,DC GRESIK
